EDAD;GENERO;INGRESOS;EGRESOS;HABITO_PAGO;CREDITOS_VIGENTES;PUNTAJE_RIESGO;ESTADO
26;F; $ 1.008.000 ; $ - ;B;3;1.398;Desistida
26;F; $ 1.086.960 ; $ 678.000 ;B;1;2.160;Desistida
26;F; $ 1.316.575 ; $ 768.400 ;E;10;1.668;Desistida
26;F; $ 1.344.000 ; $ 1.073.500 ;B;5;723;Desistida
26;F; $ 1.344.000 ; $ 485.900 ;E;3;2.190;Aprobada
26;F; $ 1.769.600 ; $ 1.276.900 ;B;1;3;Aprobada
26;F; $ 4.704.000 ; $ 1.819.300 ;E;8;2.127;Aprobada
26;F; $ 1.568.000 ; $ 339.000 ;E;2;2.001;Negada
26;M; $ 2.352.000 ; $ 1.130.000 ;B;0;2.064;Negada
26;F; $ 1.680.000 ; $ 565.000 ;B;3;1.989;Desistida
26;F; $ 1.680.000 ; $ 565.000 ;B;2;21;Desistida
26;F; $ 1.344.000 ; $ 621.500 ;B;5;723;Negada
26;F; $ 2.800.000 ; $ 565.000 ;C;4;1.254;Negada
26;F; $ 1.344.000 ; $ 452.000 ;C;4;756;Negada
26;F; $ 1.162.111 ; $ 226.000 ;E;9;2.259;Negada
26;F; $ 1.120.000 ; $ 113.000 ;B;2;813;Desistida
26;F; $ 828.800 ; $ - ;B;3;1.401;Desistida
26;F; $ 770.560 ; $ 113.000 ;B;1;1.602;Desistida
26;M; $ 896.000 ; $ - ;E;6;1.977;Desistida
26;M; $ 896.000 ; $ 169.500 ;B;0;2.286;Negada
26;M; $ 946.828 ; $ 678.000 ;B;1;2.202;Desistida
26;F; $ 962.433 ; $ 452.000 ;B;1;2.172;Aprobada
26;F; $ 896.000 ; $ 339.000 ;B;2;1.737;Desistida
26;F; $ 4.480.000 ; $ 847.500 ;B;4;2.124;Negada
26;F; $ 2.800.000 ; $ 339.000 ;E;5;2.361;Desistida
26;F; $ 2.016.000 ; $ 1.412.500 ;B;1;2.187;Desistida
26;F; $ 940.800 ; $ 519.800 ;B;3;2.058;Aprobada
26;M; $ 2.486.400 ; $ 1.197.800 ;B;2;2.079;Anulada
26;M; $ 2.486.400 ; $ 1.197.800 ;B;2;2.079;Aprobada
26;F; $ 1.624.000 ; $ 796.650 ;B;1;2.091;Aprobada
26;F; $ 2.576.000 ; $ 169.500 ;B;4;1.830;Desistida
26;F; $ 1.456.000 ; $ 316.400 ;B;2;21;Desistida
26;F; $ 1.392.039 ; $ 565.000 ;B;2;21;Aprobada
26;F; $ 1.005.760 ; $ 519.800 ;B;0;0;Aprobada
26;M; $ 1.456.000 ; $ 1.017.000 ;B;2;2.124;Desistida
26;F; $ 1.156.158 ; $ 169.500 ;B;1;2.121;Desistida
26;F; $ 1.729.280 ; $ 485.900 ;E;2;1.008;Anulada
26;F; $ 853.260 ; $ 169.500 ;B;2;2.196;Desistida
26;F; $ 1.568.000 ; $ 1.243.000 ;B;0;2.136;Aprobada
26;M; $ 1.120.000 ; $ 339.000 ;B;0;0;Desistida
26;F; $ 1.405.600 ; $ 768.400 ;B;0;2.001;Anulada
26;F; $ 1.405.600 ; $ 768.400 ;B;0;2.001;Aprobada
26;F; $ 10.080.000 ; $ 7.363.421 ;E;5;2.127;Aprobada
26;F; $ 1.405.600 ; $ 768.400 ;B;0;2.001;Anulada
26;F; $ 1.008.000 ; $ 169.500 ;B;1;2.202;Desistida
26;F; $ 2.016.000 ; $ 791.000 ;B;1;2.118;Aprobada
26;F; $ 1.196.130 ; $ 610.200 ;B;3;2.037;Aprobada
26;F; $ 1.196.130 ; $ 610.200 ;B;3;2.037;Anulada
26;F; $ 873.462 ; $ 610.200 ;D;3;1.590;Desistida
25;F; $ 979.507 ; $ 508.500 ;B;0;0;Negada
25;F; $ 896.000 ; $ 734.500 ;B;0;12;Desistida
25;M; $ 1.196.160 ; $ 904.000 ;B;1;2.025;Negada
25;F; $ 1.344.000 ; $ 791.000 ;E;1;2.118;Desistida
25;F; $ 1.120.000 ; $ 452.000 ;B;0;0;Desistida
25;F; $ 1.792.000 ; $ 452.000 ;B;0;0;Negada
25;M; $ 896.000 ; $ 113.000 ;B;0;0;Negada
25;F; $ 1.243.200 ; $ 757.100 ;B;2;21;Anulada
25;F; $ 1.243.200 ; $ 757.100 ;B;2;21;Desistida
25;F; $ 664.859 ; $ 276.850 ;B;0;0;Desistida
25;F; $ 1.097.600 ; $ 644.100 ;B;1;2.157;Desistida
25;M; $ 1.344.000 ; $ 904.000 ;B;2;21;Desistida
25;F; $ 1.008.000 ; $ 565.000 ;B;0;0;Aprobada
25;M; $ 1.120.000 ; $ 452.000 ;B;6;1.095;Negada
25;M; $ 1.120.000 ; $ 169.500 ;B;1;2.256;Negada
25;F; $ 1.292.480 ; $ 858.800 ;B;0;1.539;Aprobada
25;F; $ 1.587.010 ; $ 1.087.060 ;B;0;12;Desistida
25;M; $ 1.344.000 ; $ 971.800 ;E;4;1.818;Desistida
25;M; $ 1.232.000 ; $ 774.050 ;B;1;3;Anulada
25;M; $ 1.232.000 ; $ 774.050 ;B;1;3;Aprobada
25;F; $ 826.224 ; $ 226.000 ;B;2;2.298;Negada
25;F; $ 1.326.733 ; $ 406.800 ;E;4;2.271;Aprobada
25;F; $ 784.000 ; $ 226.000 ;B;0;0;Anulada
25;F; $ 1.276.800 ; $ 983.100 ;B;0;0;Aprobada
25;F; $ 1.033.760 ; $ 452.000 ;B;1;3;Negada
25;M; $ 896.000 ; $ 169.500 ;C;1;3;Negada
25;M; $ 1.030.400 ; $ 226.000 ;B;2;1.080;Negada
25;M; $ 1.344.000 ; $ 339.000 ;B;1;1.965;Desistida
25;M; $ 1.344.000 ; $ 565.000 ;B;1;2.019;Desistida
25;F; $ 1.456.000 ; $ 339.000 ;B;0;1.836;Desistida
25;F; $ 1.120.000 ; $ 542.400 ;B;2;2.055;Desistida
25;F; $ 1.904.000 ; $ 565.000 ;B;2;675;Negada
25;F; $ 1.792.000 ; $ 282.500 ;B;3;873;Desistida
25;F; $ 826.243 ; $ 293.800 ;B;0;0;Desistida
25;M; $ 3.360.000 ; $ 339.000 ;B;5;1.821;Negada
25;M; $ 1.366.212 ; $ 452.000 ;C;4;1.140;Anulada
25;F; $ 1.008.000 ; $ 339.000 ;B;1;1.809;Desistida
25;M; $ 896.000 ; $ 384.200 ;E;3;2.115;Aprobada
25;F; $ 1.344.000 ; $ 565.000 ;B;1;1.212;Negada
25;M; $ 853.261 ; $ 395.500 ;B;0;2.187;Negada
25;M; $ 1.366.212 ; $ 452.000 ;C;4;1.140;Aprobada
25;F; $ 1.120.000 ; $ 226.000 ;B;2;3;Negada
25;F; $ 996.583 ; $ 678.000 ;B;0;0;Aprobada
25;F; $ 2.800.000 ; $ 904.000 ;B;1;1.521;Desistida
25;F; $ 1.680.000 ; $ 678.000 ;B;0;12;Desistida
25;F; $ 952.000 ; $ 339.000 ;B;0;1.797;Negada
25;F; $ 1.486.240 ; $ 858.800 ;B;0;2.226;Aprobada
25;M; $ 1.008.000 ; $ 791.000 ;B;0;0;Desistida
25;F; $ 1.344.000 ; $ 452.000 ;B;2;942;Desistida
25;F; $ 1.456.000 ; $ 113.000 ;B;1;1.173;Negada
25;F; $ 1.680.000 ; $ 678.000 ;B;0;12;Desistida
25;M; $ 2.128.000 ; $ 339.000 ;B;0;1.863;Negada
25;M; $ 952.000 ; $ 339.000 ;B;1;3;Negada
25;M; $ 1.344.000 ; $ 565.000 ;B;5;1.671;Desistida
25;M; $ 1.008.000 ; $ 226.000 ;B;3;1.968;Desistida
25;F; $ 1.344.000 ; $ 1.130.000 ;B;0;0;Anulada
25;F; $ 1.120.000 ; $ 113.000 ;B;0;2.103;Desistida
25;F; $ 1.344.000 ; $ 565.000 ;B;7;1.545;Desistida
25;M; $ 1.568.000 ; $ 678.000 ;C;5;1.029;Negada
25;F; $ 1.344.000 ; $ 339.000 ;B;1;3;Negada
25;F; $ 1.344.000 ; $ 339.000 ;B;0;2.160;Negada
25;F; $ 1.881.600 ; $ 904.000 ;B;0;2.148;Desistida
25;F; $ 1.008.000 ; $ 339.000 ;B;0;1.683;Negada
25;F; $ 1.299.200 ; $ 531.100 ;B;6;1.134;Negada
25;M; $ 1.302.560 ; $ 339.000 ;B;2;3;Negada
25;M; $ 896.000 ; $ 395.500 ;B;0;0;Negada
25;F; $ 1.008.000 ; $ 549.180 ;B;0;1.986;Negada
25;F; $ 1.568.000 ; $ 452.000 ;B;1;21;Negada
25;F; $ 826.090 ; $ 282.500 ;B;0;1.995;Negada
25;M; $ 1.120.000 ; $ 395.500 ;B;4;1.161;Negada
25;M; $ 1.344.000 ; $ 508.500 ;B;0;0;Negada
25;M; $ 2.240.000 ; $ 282.500 ;B;0;1.839;Desistida
25;F; $ 1.509.956 ; $ 892.700 ;B;0;0;Aprobada
25;F; $ 1.568.000 ; $ 452.000 ;B;1;21;Anulada
25;F; $ 2.800.000 ; $ 1.130.000 ;B;0;0;Desistida
25;F; $ 1.344.000 ; $ 1.130.000 ;B;0;0;Aprobada
25;F; $ 888.160 ; $ 452.000 ;B;0;0;Aprobada
25;M; $ 1.120.000 ; $ 452.000 ;C;6;717;Negada
25;F; $ 1.344.000 ; $ 791.000 ;B;1;3;Desistida
25;F; $ 818.247 ; $ 226.000 ;E;1;2.091;Negada
25;F; $ 1.153.600 ; $ 452.000 ;B;0;0;Desistida
25;F; $ 815.360 ; $ 497.200 ;B;0;0;Aprobada
25;F; $ 826.243 ; $ 293.800 ;B;0;0;Anulada
25;M; $ 896.000 ; $ 282.500 ;B;0;0;Desistida
25;F; $ 1.136.888 ; $ 697.775 ;B;0;0;Aprobada
25;M; $ 784.000 ; $ 169.500 ;B;1;1.875;Negada
25;F; $ 1.344.000 ; $ 847.500 ;B;0;0;Anulada
25;F; $ 1.025.920 ; $ 943.550 ;E;3;921;Desistida
25;M; $ 1.119.310 ; $ 565.000 ;B;0;2.148;Desistida
25;F; $ 1.344.000 ; $ 1.130.000 ;B;0;0;Anulada
25;F; $ 1.344.000 ; $ 847.500 ;B;0;0;Aprobada
25;F; $ 1.111.051 ; $ 452.000 ;B;2;2.079;Anulada
25;F; $ 1.111.051 ; $ 452.000 ;B;2;2.079;Anulada
25;F; $ 1.111.051 ; $ 452.000 ;B;2;2.079;Aprobada
25;F; $ 1.612.800 ; $ 452.000 ;B;0;1.908;Negada
25;M; $ 994.001 ; $ 711.900 ;B;2;1.242;Desistida
25;F; $ 1.120.000 ; $ 452.000 ;B;1;1.914;Negada
25;F; $ 1.097.600 ; $ 576.300 ;B;0;1.920;Desistida
25;F; $ 784.000 ; $ 452.000 ;B;2;2.088;Desistida
25;F; $ 1.064.000 ; $ 339.000 ;B;1;3;Negada
25;M; $ 940.800 ; $ - ;B;2;951;Desistida
25;F; $ 683.200 ; $ 339.000 ;B;0;12;Desistida
25;F; $ 946.951 ; $ 565.000 ;B;1;3;Anulada
25;F; $ 946.951 ; $ 565.000 ;B;1;3;Aprobada
25;M; $ 828.800 ; $ 226.000 ;B;0;0;Negada
25;F; $ 1.120.000 ; $ 904.000 ;B;0;0;Desistida
25;M; $ 1.344.000 ; $ 226.000 ;B;1;21;Negada
25;F; $ 1.199.048 ; $ 734.500 ;B;2;2.043;Aprobada
25;F; $ 1.344.000 ; $ 452.000 ;B;1;21;Negada
25;F; $ 1.344.000 ; $ 700.600 ;B;0;0;Anulada
25;F; $ 1.344.000 ; $ 700.600 ;B;0;0;Aprobada
25;M; $ 976.752 ; $ 762.750 ;B;0;2.001;Desistida
25;M; $ 940.800 ; $ 508.500 ;B;0;0;Desistida
25;F; $ 896.000 ; $ 452.000 ;B;0;0;Desistida
25;M; $ 840.000 ; $ 565.000 ;B;1;1.473;Aprobada
25;F; $ 896.000 ; $ 452.000 ;B;1;3;Desistida
25;F; $ 1.344.000 ; $ 904.000 ;B;1;2.025;Anulada
25;F; $ 1.344.000 ; $ 904.000 ;B;1;2.025;Desistida
25;M; $ 1.008.000 ; $ 429.400 ;B;3;1.968;Aprobada
25;F; $ 1.344.000 ; $ 395.500 ;B;1;1.473;Negada
25;F; $ 560.000 ; $ 395.500 ;B;0;0;Desistida
25;M; $ 1.218.560 ; $ 339.000 ;B;1;3;Desistida
25;F; $ 824.320 ; $ 169.500 ;B;0;0;Desistida
25;F; $ 636.097 ; $ 711.900 ;B;4;834;Desistida
25;F; $ 1.456.000 ; $ 339.000 ;B;1;1.791;Negada
25;M; $ 1.120.000 ; $ 339.000 ;B;1;2.121;Negada
25;F; $ 896.000 ; $ 621.500 ;B;2;3;Desistida
25;F; $ 1.436.279 ; $ 726.590 ;E;4;1.506;Desistida
25;F; $ 952.000 ; $ 452.000 ;B;0;0;Desistida
25;M; $ 1.344.000 ; $ 452.000 ;B;2;3;Negada
25;F; $ 979.331 ; $ 396.630 ;B;2;2.121;Aprobada
25;F; $ 1.254.400 ; $ 847.500 ;B;1;1.290;Anulada
25;F; $ 1.254.400 ; $ 791.000 ;B;1;1.290;Aprobada
25;M; $ 8.350.720 ; $ 1.283.680 ;B;3;1.050;Aprobada
25;F; $ 1.345.473 ; $ 632.800 ;B;1;2.043;Aprobada
25;F; $ 1.073.018 ; $ 282.500 ;B;0;0;Anulada
25;M; $ 784.000 ; $ 339.000 ;C;3;1.092;Negada
25;F; $ 979.331 ; $ 396.630 ;B;2;2.121;Anulada
25;F; $ 1.008.000 ; $ - ;B;3;1.848;Desistida
25;F; $ 825.632 ; $ 339.000 ;B;0;0;Negada
25;F; $ 1.509.956 ; $ 892.700 ;B;0;0;Anulada
25;F; $ 1.097.600 ; $ 452.000 ;B;0;1.926;Desistida
25;F; $ 1.568.000 ; $ 1.356.000 ;B;0;0;Desistida
25;M; $ 336.000 ; $ 327.700 ;B;1;3;Desistida
25;M; $ 1.120.000 ; $ 282.500 ;B;1;3;Desistida
25;M; $ 1.063.608 ; $ 395.500 ;C;1;1.668;Negada
25;F; $ 2.240.000 ; $ 1.627.200 ;B;1;2.118;Aprobada
25;M; $ 784.000 ; $ 339.000 ;B;0;0;Negada
25;F; $ 1.568.000 ; $ 1.017.000 ;B;3;2.154;Desistida
25;F; $ 1.232.000 ; $ 791.000 ;B;7;1.956;Desistida
25;F; $ 1.344.000 ; $ 847.500 ;B;0;0;Anulada
25;M; $ 896.000 ; $ 339.000 ;B;2;21;Negada
25;F; $ 1.042.943 ; $ 395.500 ;B;0;1.686;Negada
25;M; $ 1.338.017 ; $ 1.096.100 ;B;2;3;Desistida
25;F; $ 2.016.000 ; $ 1.361.650 ;B;2;2.115;Anulada
25;F; $ 2.016.000 ; $ 1.361.650 ;B;2;2.115;Aprobada
25;M; $ 2.016.000 ; $ 791.000 ;B;3;1.050;Negada
25;F; $ 1.183.267 ; $ 678.000 ;B;0;0;Aprobada
25;F; $ 1.002.176 ; $ 723.200 ;E;1;2.382;Desistida
25;F; $ 1.696.800 ; $ 836.200 ;B;2;2.205;Desistida
25;F; $ 826.243 ; $ 226.000 ;B;0;12;Negada
25;F; $ 1.344.000 ; $ 361.600 ;B;1;750;Desistida
25;M; $ 1.008.000 ; $ 508.500 ;B;3;807;Desistida
25;F; $ 1.680.000 ; $ 226.000 ;E;7;1.500;Desistida
25;F; $ 1.680.000 ; $ 1.017.000 ;B;4;2.058;Desistida
25;F; $ 2.240.000 ; $ 904.000 ;B;1;2.166;Negada
25;F; $ 1.057.717 ; $ 350.300 ;B;0;12;Anulada
25;F; $ 1.057.717 ; $ 350.300 ;B;0;12;Aprobada
25;F; $ 697.372 ; $ 293.800 ;B;2;2.226;Desistida
25;M; $ 1.576.221 ; $ 971.800 ;B;3;2.169;Desistida
25;M; $ 1.344.000 ; $ 711.900 ;B;0;0;Anulada
25;M; $ 1.344.000 ; $ 711.900 ;B;0;0;Aprobada
25;F; $ 1.691.200 ; $ 565.000 ;B;6;2.007;Desistida
25;F; $ 893.543 ; $ 553.700 ;B;0;0;Desistida
25;F; $ 1.680.000 ; $ 565.000 ;B;0;1.920;Negada
25;F; $ 2.240.000 ; $ 1.627.200 ;B;1;2.118;Anulada
25;F; $ 1.344.000 ; $ 678.000 ;B;1;3;Desistida
25;F; $ 1.344.000 ; $ 565.000 ;B;1;2.151;Desistida
25;F; $ 1.680.000 ; $ 1.559.400 ;B;2;1.776;Desistida
25;M; $ 3.024.000 ; $ 1.299.500 ;B;2;1.965;Aprobada
25;F; $ 2.240.000 ; $ 1.356.000 ;B;0;2.007;Desistida
25;F; $ 1.066.016 ; $ 565.000 ;B;0;0;Desistida
25;F; $ 978.880 ; $ 678.000 ;B;1;2.205;Desistida
25;F; $ 1.135.680 ; $ 339.000 ;B;3;2.295;Desistida
25;F; $ 1.344.000 ; $ 452.000 ;B;3;2.028;Negada
25;F; $ 1.344.000 ; $ 1.130.000 ;B;0;0;Desistida
25;F; $ 1.008.000 ; $ 452.000 ;B;0;12;Negada
25;F; $ 1.182.663 ; $ 565.000 ;B;1;1.953;Desistida
25;F; $ 825.440 ; $ 226.000 ;B;1;2.328;Desistida
25;M; $ 1.792.000 ; $ 1.322.100 ;B;0;0;Aprobada
25;M; $ 1.008.000 ; $ 282.500 ;B;0;0;Negada
25;F; $ 896.000 ; $ 678.000 ;B;1;2.307;Negada
25;F; $ 1.075.254 ; $ 372.900 ;B;4;2.016;Aprobada
25;F; $ 1.092.000 ; $ 576.300 ;B;2;21;Desistida
25;F; $ 1.344.000 ; $ 226.000 ;B;0;1.923;Desistida
25;M; $ 840.000 ; $ 395.500 ;B;0;1.929;Desistida
25;M; $ 15.680.000 ; $ 3.585.490 ;B;1;3;Desistida
25;F; $ 1.344.000 ; $ 565.000 ;E;4;1.782;Desistida
25;M; $ 940.800 ; $ 56.500 ;B;0;0;Negada
25;F; $ 1.792.000 ; $ 1.163.900 ;B;3;1.287;Aprobada
25;F; $ 1.041.600 ; $ 395.500 ;B;1;2.172;Desistida
25;F; $ 2.240.000 ; $ 452.000 ;B;0;0;Negada
25;M; $ 2.912.000 ; $ 508.500 ;E;6;1.848;Negada
25;M; $ 833.258 ; $ 452.000 ;B;1;2.079;Desistida
25;F; $ 1.542.426 ; $ 395.500 ;E;5;687;Negada
25;F; $ 2.240.000 ; $ 791.000 ;E;2;2.268;Aprobada
25;F; $ 2.240.000 ; $ 791.000 ;E;2;2.268;Anulada
25;F; $ 1.120.000 ; $ 452.000 ;B;0;1.989;Desistida
25;M; $ 1.232.000 ; $ 678.000 ;B;4;2.031;Desistida
25;M; $ 862.400 ; $ 395.500 ;B;2;1.929;Negada
25;F; $ 1.109.035 ; $ 113.000 ;E;6;2.118;Desistida
25;M; $ 896.000 ; $ 226.000 ;B;0;2.142;Negada
25;M; $ 952.000 ; $ 339.000 ;B;0;0;Negada
25;F; $ 1.367.360 ; $ 587.600 ;E;1;1.953;Negada
25;F; $ 815.320 ; $ 350.300 ;C;3;1.110;Aprobada
25;F; $ 1.048.320 ; $ 621.500 ;B;0;0;Desistida
25;M; $ 2.800.000 ; $ 565.000 ;E;4;2.073;Desistida
25;F; $ 1.519.345 ; $ 1.039.600 ;B;1;21;Aprobada
25;F; $ 1.344.000 ; $ 226.000 ;B;1;2.013;Negada
25;M; $ 828.800 ; $ 169.500 ;B;3;2.301;Desistida
25;M; $ 5.040.000 ; $ 565.000 ;B;0;0;Negada
25;F; $ 840.000 ; $ 339.000 ;B;0;0;Desistida
25;M; $ 896.000 ; $ 508.500 ;B;2;636;Desistida
25;F; $ 1.232.000 ; $ 226.000 ;B;1;2.289;Negada
25;M; $ 1.344.000 ; $ 565.000 ;B;0;0;Negada
25;M; $ 1.312.852 ; $ 113.000 ;D;3;1.137;Negada
25;M; $ 896.000 ; $ 508.500 ;B;0;0;Negada
25;M; $ 1.008.000 ; $ 642.970 ;B;5;2.106;Desistida
25;M; $ 1.008.000 ; $ 339.000 ;E;4;1.821;Desistida
25;F; $ 1.120.000 ; $ 339.000 ;B;0;0;Desistida
25;M; $ 1.344.000 ; $ 339.000 ;B;2;738;Negada
25;F; $ 1.120.000 ; $ 452.000 ;B;0;0;Anulada
25;M; $ 1.008.000 ; $ 226.000 ;B;5;1.995;Negada
25;M; $ 1.108.800 ; $ 565.000 ;B;4;2.121;Negada
25;F; $ 1.288.000 ; $ 226.000 ;B;3;1.923;Negada
25;F; $ 2.016.000 ; $ 937.900 ;E;2;1.983;Desistida
25;F; $ 1.565.749 ; $ 983.100 ;E;1;2.241;Desistida
25;M; $ 1.680.000 ; $ 226.000 ;B;3;1.962;Negada
25;M; $ 1.120.000 ; $ 384.200 ;E;3;2.010;Aprobada
25;F; $ 1.064.000 ; $ 508.500 ;C;2;1.326;Negada
25;M; $ 896.000 ; $ 226.000 ;B;3;2.079;Desistida
25;F; $ 992.671 ; $ 508.500 ;B;1;21;Aprobada
25;F; $ 1.456.000 ; $ 565.000 ;B;2;2.184;Negada
25;M; $ 2.280.320 ; $ 689.300 ;B;0;0;Aprobada
25;M; $ 1.120.000 ; $ 339.000 ;B;2;1.848;Desistida
25;M; $ 785.603 ; $ 327.700 ;B;2;1.971;Desistida
25;F; $ 1.052.800 ; $ 169.500 ;B;0;0;Negada
25;M; $ 1.344.000 ; $ 452.000 ;B;0;0;Negada
25;M; $ 1.344.000 ; $ 395.500 ;B;1;2.181;Desistida
25;M; $ 896.000 ; $ 395.500 ;E;8;2.301;Negada
25;F; $ 1.240.919 ; $ 113.000 ;E;4;2.019;Desistida
25;M; $ 1.142.400 ; $ 678.000 ;B;2;21;Desistida
25;M; $ 952.000 ; $ 452.000 ;B;0;0;Desistida
25;M; $ 1.624.000 ; $ 113.000 ;A;3;1.695;Negada
25;F; $ 1.120.000 ; $ 452.000 ;D;3;579;Negada
25;F; $ 1.344.000 ; $ 282.500 ;B;0;0;Negada
25;F; $ 1.904.000 ; $ 452.000 ;B;0;0;Negada
25;F; $ 1.120.000 ; $ 339.000 ;B;2;891;Negada
25;F; $ 896.000 ; $ 508.500 ;B;0;0;Negada
25;M; $ 826.243 ; $ 339.000 ;B;2;21;Negada
25;F; $ 1.008.000 ; $ 395.500 ;B;2;948;Negada
25;F; $ 826.243 ; $ 282.500 ;B;0;0;Desistida
25;F; $ 1.344.000 ; $ 113.000 ;B;0;0;Negada
25;F; $ 2.240.000 ; $ 226.000 ;B;0;0;Negada
25;F; $ 1.568.000 ; $ 395.500 ;C;5;747;Negada
25;F; $ 2.240.000 ; $ 565.000 ;B;1;2.319;Desistida
25;M; $ 1.107.680 ; $ 465.560 ;E;3;2.163;Aprobada
25;M; $ 1.568.000 ; $ 565.000 ;C;2;3;Negada
25;F; $ 896.000 ; $ 497.200 ;B;0;0;Aprobada
25;F; $ 840.000 ; $ 226.000 ;B;1;1.707;Desistida
25;M; $ 828.800 ; $ 226.000 ;B;5;2.022;Desistida
25;F; $ 1.147.615 ; $ 689.300 ;E;4;747;Aprobada
25;F; $ 2.240.000 ; $ 1.333.400 ;B;1;21;Desistida
25;F; $ 1.344.000 ; $ 339.000 ;E;4;1.185;Negada
25;M; $ 883.680 ; $ 395.500 ;E;2;2.274;Anulada
25;F; $ 1.120.000 ; $ 226.000 ;B;2;2.049;Anulada
25;M; $ 1.344.000 ; $ 508.500 ;E;1;2.112;Desistida
25;M; $ 2.240.000 ; $ 452.000 ;B;0;0;Desistida
25;M; $ 1.079.701 ; $ 593.250 ;B;2;2.331;Desistida
25;M; $ 1.792.000 ; $ 1.412.500 ;B;1;1.239;Desistida
25;M; $ 883.680 ; $ 395.500 ;E;2;2.274;Anulada
25;M; $ 883.680 ; $ 395.500 ;E;2;2.274;Aprobada
25;F; $ 1.365.280 ; $ 734.500 ;B;1;2.088;Aprobada
25;M; $ 1.456.000 ; $ 678.000 ;B;4;1.338;Desistida
25;M; $ 1.008.000 ; $ 293.800 ;B;1;21;Desistida
25;M; $ 1.680.000 ; $ 282.500 ;B;2;1.731;Negada
25;F; $ 1.232.000 ; $ 734.500 ;E;3;2.181;Negada
25;F; $ 1.344.000 ; $ 339.000 ;B;1;1.959;Negada
25;F; $ 1.568.000 ; $ 689.300 ;B;3;1.647;Desistida
25;M; $ 672.000 ; $ 305.100 ;B;2;1.977;Desistida
25;M; $ 1.120.000 ; $ 452.000 ;E;1;2.166;Desistida
25;F; $ 1.904.000 ; $ 452.000 ;B;0;1.644;Negada
25;F; $ 826.243 ; $ 791.000 ;B;1;1.779;Negada
25;F; $ 1.120.000 ; $ - ;B;2;2.049;Negada
25;F; $ 1.904.000 ; $ - ;B;2;1.794;Desistida
25;M; $ 1.120.000 ; $ 282.500 ;B;0;0;Desistida
25;F; $ 1.145.812 ; $ 226.000 ;B;2;2.283;Desistida
25;M; $ 1.008.000 ; $ 226.000 ;E;2;2.052;Desistida
25;M; $ 1.329.597 ; $ 621.500 ;E;1;2.208;Aprobada
25;F; $ 834.400 ; $ 452.000 ;B;0;0;Desistida
25;M; $ 1.680.000 ; $ 452.000 ;B;0;0;Negada
25;F; $ 1.344.000 ; $ 904.000 ;B;2;1.968;Negada
25;M; $ 1.120.000 ; $ 508.500 ;B;0;1.995;Anulada
25;F; $ 1.344.000 ; $ 734.500 ;B;1;1.197;Negada
25;F; $ 2.240.000 ; $ 169.500 ;E;3;2.319;Negada
25;M; $ 1.008.000 ; $ 452.000 ;E;2;1.953;Desistida
25;F; $ 1.568.000 ; $ 791.000 ;B;1;3;Negada
25;F; $ 826.243 ; $ 339.000 ;B;0;2.178;Desistida
25;M; $ 1.232.000 ; $ 678.000 ;B;4;846;Negada
25;M; $ 826.243 ; $ 226.000 ;C;5;978;Negada
25;M; $ 1.243.028 ; $ 113.000 ;B;0;0;Negada
25;F; $ 826.243 ; $ 169.500 ;B;1;21;Negada
25;F; $ 1.680.000 ; $ 452.000 ;B;2;2.184;Negada
25;M; $ 1.203.709 ; $ 731.389 ;E;3;2.487;Aprobada
25;M; $ 1.120.000 ; $ 226.000 ;B;0;0;Negada
25;F; $ 1.232.000 ; $ 395.500 ;C;5;831;Negada
25;F; $ 928.442 ; $ 452.000 ;B;1;2.220;Anulada
25;F; $ 1.344.000 ; $ 452.000 ;B;5;780;Negada
25;M; $ 1.680.000 ; $ 452.000 ;B;1;1.779;Negada
25;F; $ 1.064.000 ; $ 452.000 ;B;0;0;Desistida
25;M; $ 1.064.000 ; $ 395.500 ;C;6;450;Negada
25;M; $ 826.243 ; $ 226.000 ;C;5;3;Negada
25;M; $ 851.200 ; $ 169.500 ;B;1;3;Negada
25;M; $ 1.568.000 ; $ 678.000 ;B;0;0;Aprobada
25;F; $ 1.568.000 ; $ 1.017.000 ;B;3;1.857;Desistida
25;F; $ 1.064.000 ; $ 452.000 ;B;3;2.010;Negada
25;M; $ 1.214.080 ; $ 339.000 ;B;2;2.169;Desistida
25;F; $ 1.008.000 ; $ 452.000 ;B;0;0;Negada
25;F; $ 1.120.000 ; $ 452.000 ;B;0;2.148;Anulada
25;M; $ 896.000 ; $ 339.000 ;B;4;984;Negada
25;F; $ 996.800 ; $ 226.000 ;B;0;1.863;Desistida
25;M; $ 826.243 ; $ 226.000 ;B;1;1.971;Desistida
25;M; $ 1.568.000 ; $ 452.000 ;E;4;2.214;Aprobada
25;F; $ 2.688.000 ; $ 678.000 ;B;0;2.208;Desistida
25;F; $ 1.349.121 ; $ 565.000 ;B;1;21;Anulada
25;F; $ 1.344.000 ; $ 339.000 ;B;0;0;Negada
25;F; $ 1.120.000 ; $ 452.000 ;B;0;2.148;Aprobada
25;M; $ 875.840 ; $ 542.400 ;B;0;1.857;Aprobada
25;M; $ 1.008.000 ; $ 113.000 ;B;2;2.157;Negada
25;F; $ 856.800 ; $ 395.500 ;B;4;1.830;Anulada
25;M; $ 952.000 ; $ 339.000 ;E;4;1.047;Negada
25;F; $ 1.128.669 ; $ 674.610 ;E;4;2.127;Anulada
